FID,wkb_geometry,id,vej,vejid,fra,til,broklasse,frihoejde
tungvognsnet.99,"MULTILINESTRING ((723815.4548433981 6177423.97316144, 723808.346859806 6177438.31498457, 723805.492099865 6177445.83569479, 723802.05715372 6177458.5732227, 723800.919661317 6177481.1935209, 723801.371570168 6177518.3490159, 723801.649100897 6177541.16754616, 723801.659918125 6177542.08812234, 723801.891561749 6177561.09218157, 723802.4127169361 6177600.17086509, 723802.42167262 6177600.83130208, 723802.6690752921 6177619.34147841, 723802.769027243 6177627.78745709, 723803.436386056 6177684.18016888, 723803.442713242 6177684.72050665, 723803.807125158 6177715.51676468, 723804.501804709 6177774.22467526, 723804.7002580931 6177786.70751166, 723804.898710839 6177799.19034809, 723804.91028245 6177799.92086438, 723805.139427576 6177814.33229464, 723807.606295084 6177969.47890279, 723808.398335167 6177999.20225779, 723808.42230886 6178000.11509097, 723814.8240661881 6178034.62117482, 723814.867421402 6178034.85712442, 723815.155551732 6178056.61938835, 723815.1605662741 6178057.02364664, 723816.804135433 6178181.632199, 723816.805158781 6178181.73225863, 723817.674209725 6178247.64138974, 723817.677256373 6178247.84152876, 723823.9151105221 6178720.69605028, 723823.92651637 6178721.58662651, 723833.006262979 6179049.63830965, 723833.006669877 6179049.66832952, 723833.7022122651 6179056.40805539, 723841.1151354429 6179128.23854314, 723841.1815222311 6179128.87810723, 723844.30522892 6179158.88049946))",81,Nørre allé,1015188000000,0,1739,100,"5,00"
tungvognsnet.100,"MULTILINESTRING ((723735.9911026839 6177131.10298237, 723738.615476286 6177140.75462575, 723738.677990539 6177140.98295059, 723747.934157456 6177175.02520701, 723757.4060299441 6177214.50286661, 723760.7964088711 6177227.81408526, 723774.853185027 6177282.27022508, 723778.130287291 6177294.93495336, 723785.2957928891 6177322.89352311, 723785.536315628 6177323.83364506, 723796.274205973 6177365.50512813))",82,Fælledvej,1012044000000,0,242,100,"5,00"
tungvognsnet.102,"MULTILINESTRING ((724800.353580266 6178454.14502947, 724799.2726857141 6178455.84501342, 724799.256171599 6178455.87069731, 724790.865055932 6178469.06713153, 724781.59865399 6178648.19931436, 724781.5841186809 6178648.47913849, 724780.667950429 6178666.18107899, 724780.6645666 6178666.25103996, 724779.115518427 6178696.93041926, 724778.196757692 6178715.12672429, 724778.167291541 6178715.70637269, 724775.522576287 6178768.0649463, 724775.4799699549 6178768.90443842, 724774.71874482 6178784.26819677, 724771.017292594 6178858.97409212, 724770.819081465 6178862.95662673, 724769.060548115 6178898.28970149, 724768.7236829039 6178905.05810485, 724765.579861207 6178970.26292369, 724764.112162333 6178990.81309557, 724764.0442023891 6178991.77113372, 724760.337761403 6179043.68654224, 724760.256106084 6179044.83001906, 724756.775424708 6179093.57499076, 724756.731186486 6179094.19336253, 724753.0706541771 6179145.45541561, 724753.055304521 6179145.6751997, 724749.48696818 6179213.37361433, 724749.440569455 6179214.25304724, 724747.924831816 6179246.33985803, 724747.909307269 6179246.66968245, 724746.00045351 6179287.10304444, 724745.401359002 6179299.29005308, 724745.391009255 6179299.50993602, 724744.772657923 6179312.06370993, 724741.903166262 6179363.33739765, 724741.160296614 6179378.19162556, 724741.152133106 6179378.35152784, 724739.535588315 6179410.67843997, 724739.512003815 6179419.15734774, 724739.509943095 6179419.76754982, 724737.177902473 6179483.24952371, 724738.6520373371 6179502.32490995, 724738.743406422 6179503.50723157, 724738.781653371 6179504.00214948, 724738.863396351 6179505.05990879, 724739.258962898 6179510.17856574, 724739.451381725 6179515.67852951, 724739.489122301 6179516.75727986, 724739.5428511391 6179518.29302783, 724741.517890912 6179574.74639142, 724738.936714833 6179626.20136544, 724738.934489995 6179626.97162798, 724738.9101298191 6179635.59057628, 724735.033284478 6179693.63804395, 724734.228007549 6179704.05827288, 724734.1969201921 6179704.46682096, 724732.5326618741 6179725.99949251, 724732.530068664 6179726.02945318, 724731.754304342 6179736.07011425, 724731.51150951 6179739.68764961, 724729.890989921 6179763.83265248, 724729.652500747 6179767.38602941, 724729.374432564 6179772.47789406, 724728.642570624 6179785.87942495, 724728.633011373 6179786.05930757, 724726.227380871 6179830.12000522, 724723.775458847 6179875.02841199, 724720.7908853331 6179929.69244201, 724720.7890943671 6179929.73242251, 724720.136693295 6179941.67927966, 724720.087896453 6179942.57867292, 724719.2045329581 6179958.76865271, 724717.966985459 6179999.64945509, 724717.944550225 6180000.37930199, 724715.546088529 6180079.63042199, 724715.516907152 6180080.600231, 724715.0129953111 6180097.22988623, 724714.782977742 6180100.61568633, 724714.741934747 6180101.22411707, 724712.411679607 6180135.54070563, 724712.370834274 6180136.13913628, 724710.9210993471 6180157.49597456, 724710.918308336 6180157.53593529, 724708.715025316 6180189.98428969, 724706.796390553 6180205.79825744, 724702.156918956 6180244.03814953, 724702.047021596 6180244.94133631, 724701.7035611371 6180247.42772625))",85,Østerbrogade,1018580000000,400,2199,100,"5,00"
tungvognsnet.103,"MULTILINESTRING ((724656.512444698 6180897.19183021, 724656.512619816 6180897.20156589, 724656.519906574 6180897.5918652, 724656.764087238 6180911.09306285, 724662.657880294 6180951.03047888, 724664.247107093 6180960.76277214, 724669.2307367839 6181001.54953291, 724671.093929225 6181016.90348005, 724670.775059754 6181042.13021054, 724665.20297823 6181082.13194949, 724663.5500986781 6181088.66786777, 724662.32376695 6181093.51554837, 724662.294452616 6181093.63201508, 724658.9725059259 6181106.76355493, 724647.375048108 6181153.54084695, 724634.72242409 6181204.14879411, 724633.752297756 6181208.03015526, 724633.642613868 6181208.46716026, 724629.610100783 6181224.59683915, 724612.793136863 6181292.38426649, 724611.8150509971 6181296.36450887, 724610.8598640789 6181300.24916602, 724610.7140941559 6181300.84151916, 724607.4285683171 6181314.20486581, 724601.3022410361 6181337.41395346, 724593.0504781781 6181361.42779481, 724578.724107915 6181403.11961727, 724567.409768286 6181439.57637709, 724565.927733519 6181444.35296952, 724565.882884847 6181444.49613958, 724562.039405941 6181455.14950254, 724561.859542053 6181455.64804941))",86,Strandvejen,1017004000000,581,1155,100,"5,00"
tungvognsnet.104,"MULTILINESTRING ((724430.131534349 6181462.83378923, 724429.0948859879 6181462.97861937, 724428.91633082 6181463.0030983, 724415.54608057 6181464.87045392, 724325.970651057 6181477.350122, 724295.807858626 6181481.51182557, 724265.645070164 6181485.6735281, 724249.773483251 6181487.8652695, 724190.3274707571 6181496.07429537, 724189.5349931871 6181496.18366796, 724183.157053804 6181497.06389704, 724120.378363693 6181505.6488873, 724090.234354432 6181509.74742966, 724089.531174441 6181509.84356273, 724018.01241015 6181519.57316822, 723952.219512647 6181528.47791007, 723938.757216257 6181530.28317076, 723868.785596668 6181540.08938736, 723802.3211662881 6181549.28274947, 723748.240196824 6181556.76322908, 723740.45301073 6181557.83066114, 723739.48199986 6181557.96351212, 723729.6615150811 6181559.30884589, 723692.9452008611 6181564.42624705))",87,Tuborgvej,1017684000000,134,878,100,"4,25"
tungvognsnet.105,"MULTILINESTRING ((723342.252059303 6178322.47922224, 723349.36959816 6178332.40370989, 723349.807679823 6178333.0156065, 723356.523267945 6178342.38098204, 723396.03862759 6178412.48332279, 723398.726700634 6178418.15066418, 723399.1338995011 6178419.00904745, 723419.6666252561 6178462.29677392, 723488.298803008 6178584.40396113, 723545.242583229 6178677.85597699, 723546.56168548 6178680.20496796, 723546.978196653 6178680.94649039, 723556.794710587 6178698.42335154, 723599.438764586 6178777.47855996, 723600.119639456 6178778.74079282, 723600.830869245 6178780.05929884, 723602.4308874841 6178783.02547626, 723602.754185509 6178783.62410075, 723604.756155037 6178787.18197419, 723605.514869096 6178788.53035068, 723606.124460044 6178789.61370759, 723643.8095404251 6178856.58715215, 723670.3497548159 6178903.45910084, 723680.9237684781 6178922.5445843, 723682.863560213 6178925.98427396, 723683.1873324751 6178926.55889879, 723705.463621139 6178966.05469135, 723725.579301594 6179001.79331149, 723725.907895832 6179002.37703542, 723747.0238413711 6179039.89313062, 723756.6668330941 6179057.6957211, 723756.688101697 6179057.73315619, 723756.858349373 6179058.02763687, 723764.534664315 6179071.32158449, 723768.9508074981 6179078.38564614, 723773.118481861 6179085.06364532, 723786.344203935 6179110.17112983, 723792.81649397 6179120.84383386, 723800.366157521 6179129.60711417, 723814.9303484 6179144.15274771, 723821.822832369 6179148.59603098, 723844.407412198 6179159.86507477, 723964.262576514 6179205.72402371, 723964.393648017 6179205.77363385, 723968.794118389 6179207.4572713, 724027.752916339 6179230.10450496, 724028.1639531091 6179230.2626914, 724070.5629025911 6179246.54912333, 724138.8393152569 6179272.84497927, 724138.97930782 6179272.89876746, 724189.240713677 6179292.25582942, 724189.800664267 6179292.47198226, 724242.4399148681 6179312.74541316, 724242.5987692169 6179312.80657711, 724281.402838018 6179327.75145452, 724289.0979587759 6179330.73372951, 724299.4350243751 6179334.93290226, 724311.8854556 6179339.5666232, 724346.151298173 6179353.26831823, 724346.771636625 6179353.51667769, 724347.477323242 6179353.79973782, 724362.9798047809 6179360.00760622, 724437.848762115 6179389.7521984, 724438.545567535 6179390.02908075, 724457.446682602 6179397.53864526, 724468.520162955 6179401.93726098, 724468.7712866131 6179402.03726419, 724488.9677655019 6179410.06063782, 724489.69235379 6179410.34907402, 724514.56301417 6179420.22857282, 724556.777861688 6179437.12767664, 724557.2324449 6179437.30973398, 724626.0225053991 6179465.32561706, 724633.371629723 6179468.27414416, 724689.627983204 6179493.37272951, 724695.528622432 6179495.32078693, 724710.578167235 6179502.12171833, 724723.691512995 6179507.09214005, 724739.181398454 6179510.1631877))",88,Jagtvej,1013332000000,1506,3450,100,"5,00"
tungvognsnet.106,"MULTILINESTRING ((723844.407412198 6179159.86507477, 723834.174000673 6179190.19276787, 723833.905163001 6179190.98876807, 723819.096952259 6179234.8763815, 723810.613954574 6179257.17250095, 723810.36492429 6179257.82683669, 723785.362233202 6179323.54454559, 723785.152259161 6179324.09561247, 723739.836319639 6179443.20382613, 723739.626345371 6179443.75489279, 723721.496393597 6179491.40629809, 723707.359973868 6179530.10410887, 723701.406917224 6179545.21738804, 723701.29316303 6179545.50625324, 723695.911975506 6179559.170265, 723658.211849223 6179669.88462701, 723655.2968033961 6179678.48038739, 723655.280854242 6179678.52809089, 723637.4930507609 6179730.88207411, 723623.625174451 6179771.32685249, 723622.22695316 6179775.90989862))",89,Lyngbyvej,1014476000000,0,655,100,"5,00"
tungvognsnet.107,"MULTILINESTRING ((723622.22695316 6179775.90989862, 723622.189602443 6179776.03232563, 723622.002421464 6179776.64486645, 723615.117309898 6179829.14208346, 723598.450673772 6179883.94825075))",90,Lyngbyvej,1014476000000,655,766,,"4,30"
tungvognsnet.108,"MULTILINESTRING ((723598.071210679 6179885.28516823, 723594.483764455 6179898.28349303, 723576.255834138 6179950.22073829, 723560.88034927 6179989.70463496, 723507.515264178 6180140.32998932, 723347.3026392111 6180619.88946161, 723338.121499436 6180647.27434628, 723337.710067973 6180648.50153631, 723228.834988473 6180973.24678241))",91,Helsingørmotorvejen,1012803000000,41997,43146,100,"4,25"
tungvognsnet.109,"MULTILINESTRING ((724701.42712738 6180249.42586581, 724691.987280361 6180317.7770859))",92,Svanemøllebro,1017133000000,0,69,70,"5,00"
tungvognsnet.110,"MULTILINESTRING ((727507.959402816 6172365.30558482, 727497.742489643 6172359.00737827, 727496.961672544 6172358.52577191, 727465.3497149689 6172351.12489319, 727353.701725039 6172325.08292026, 727353.497589346 6172325.03487211, 727280.767831074 6172308.00263031, 727275.7929297461 6172306.82997455, 727275.56887267 6172306.77753149, 727236.061447947 6172297.46407298, 727220.616780954 6172294.18694436, 727197.8359345839 6172288.79017622, 727197.300213617 6172288.66355244, 727140.482547625 6172275.20280253, 727125.105981912 6172271.66891573, 727119.948632973 6172270.46464808, 727119.140031947 6172270.27561384, 727042.023849314 6172252.26544336, 727041.117661192 6172252.05347409, 727023.109270062 6172247.84837977, 726986.1694024351 6172239.22088817, 726961.743134252 6172235.83948024, 726961.673290818 6172235.83009813, 726906.0621562541 6172227.94445245, 726877.537912043 6172224.0719771, 726877.300460251 6172224.0392779, 726813.113213366 6172215.32405872, 726812.3200145941 6172215.21636192, 726799.233735268 6172213.43939441, 726799.075087627 6172213.41825506, 726794.746916363 6172212.8306039, 726781.266953364 6172210.97883726, 726777.435686231 6172210.45701886, 726776.762233189 6172210.36469141, 726689.232953424 6172198.43354166, 726689.05436472 6172198.40900743, 726683.902055899 6172197.71004807, 726614.159358904 6172188.2469075, 726609.9389364851 6172187.67438964, 726609.007051793 6172187.54794859, 726525.6960337721 6172176.25131425, 726525.497484325 6172176.22438518, 726519.989982386 6172175.47739788, 726457.3069345581 6172166.99097911, 726457.2251108129 6172166.98036011, 726444.4221067771 6172165.24700525, 726444.1048317329 6172165.20372666, 726443.6639275841 6172165.18801901))",111,Vejlands Allé,1018128000000,0,1085,100,"5,00"
tungvognsnet.111,"MULTILINESTRING ((719458.2361381219 6172952.51809341, 719460.423153979 6172948.63465372, 719460.57554228 6172948.36456031, 719465.414457111 6172939.94327926, 719471.8821742471 6172928.68735293, 719489.853222674 6172897.41233543, 719495.1947323481 6172888.82454423, 719515.81112048 6172850.3880468, 719524.246304758 6172835.03577736, 719549.720043039 6172788.87124143, 719558.1600330081 6172773.63010406, 719580.4343521141 6172733.30008658))",112,Vigerslevvej,1018320000000,2436,2687,100,"5,00"
tungvognsnet.112,"MULTILINESTRING ((725117.181265064 6180261.57861138, 725117.388294954 6180261.22475391, 725130.851401402 6180235.80567354, 725131.251267935 6180235.11230131, 725159.56659774 6180185.96252693, 725219.2261373369 6180082.40537094, 725219.360825352 6180082.17093969, 725306.419886411 6179931.05142809, 725319.062934175 6179908.23621326, 725327.176428464 6179890.78545989))",113,Strandvænget,1017008000000,465,891,100,"4,60"
tungvognsnet.113,"MULTILINESTRING ((725440.777887542 6179505.99616336, 725441.660563993 6179506.75367203, 725442.055024237 6179507.0926047, 725469.130103882 6179530.05497167, 725471.395845429 6179531.12618548, 725498.515541941 6179539.84072391, 725498.8266872071 6179539.94091415, 725508.823486229 6179543.15352961))",114,Vordingborggade,1018452000000,735,814,100,
tungvognsnet.114,"MULTILINESTRING ((725054.78657393 6180331.43183378, 725066.344526105 6180323.98066531, 725077.4149418711 6180314.67380109, 725091.287090045 6180301.33971487, 725100.930373259 6180288.941978, 725101.383839046 6180288.2348933))",115,Strandvænget,1017008000000,370,434,100,"4,60"
tungvognsnet.115,"MULTILINESTRING ((721120.73860518 6178548.35676538, 721040.9869354559 6178690.3447731, 720939.743459591 6178936.25046417, 720938.4575690851 6178939.37370081, 720921.788445237 6178967.12901817, 720899.628110727 6179007.73729455, 720885.7817489271 6179035.544464, 720862.668243638 6179057.78984114, 720846.599000437 6179071.86161176, 720820.717955977 6179094.90910832, 720803.589286911 6179107.54815963, 720750.738737517 6179141.70022632, 720734.884274528 6179153.03292401, 720713.926436385 6179166.7165413, 720698.862099435 6179176.83894536, 720685.990729889 6179184.55288273, 720618.090838364 6179216.30998562, 720553.253295438 6179243.05801301, 720553.193486421 6179243.08038837))",116,Frederikssundsvejstunnellen,1019802000000,3891,4828,100,"5,00"
tungvognsnet.134,"MULTILINESTRING ((724853.8591233409 6176677.32575462, 724817.72747518 6176691.6918402, 724733.89816911 6176725.02270238, 724733.386955396 6176725.22568471, 724653.3264059781 6176756.37249159, 724641.619104334 6176760.92710664, 724641.050514842 6176761.14796251, 724631.098768904 6176765.12983767, 724524.606750169 6176807.73922589, 724523.7990445361 6176808.06239859, 724500.509723532 6176817.4572833))",136,Gothersgade,1012272000000,580,960,90,"5,00"
tungvognsnet.117,"MULTILINESTRING ((720149.247762249 6179669.03654454, 720141.509205162 6179680.55233447, 720073.006706269 6179780.5000388, 720021.946208465 6179854.77677485, 720007.545055103 6179876.11115797, 719985.3341882359 6179909.01852859, 719889.738649318 6180038.95283312, 719848.866522723 6180090.53731035, 719661.411143622 6180291.60324657, 719661.0882859649 6180291.94399208, 719524.354434751 6180436.33209262, 719421.147431478 6180544.89442878, 719337.926441628 6180633.40029294, 719272.662735568 6180703.06207255, 719189.127760052 6180784.88411575, 719127.82064808 6180840.22568206, 719012.975989794 6180932.06030843, 719012.407145602 6180932.51494757))",118,Hillerødmotorvejen,1012890000000,5429,7135,100,
tungvognsnet.118,"MULTILINESTRING ((724699.607519479 6175010.27997178, 724694.942188679 6175004.97647435, 724694.341437791 6175004.29334019, 724659.112652565 6174965.03010035, 724650.9541540521 6174957.14186729, 724643.048602324 6174949.49774363, 724642.0602749621 6174948.54209918, 724641.606887165 6174948.10370443, 724640.3814883931 6174946.74066993, 724634.9698835049 6174940.72123829, 724629.5984029539 6174934.6921941))",119,Kalvebod Brygge,1013520000000,377,480,,
tungvognsnet.119,"MULTILINESTRING ((723621.9723689919 6179776.87400887, 723615.117309898 6179829.14208346, 723598.450673772 6179883.94825075))",120,Lyngbyvej,1014476000000,656,766,100,
tungvognsnet.120,"MULTILINESTRING ((722884.2295269619 6172444.05559638, 722884.392857975 6172443.59156893, 722884.748532853 6172442.43896341, 722895.060256144 6172409.02262479, 722895.188827308 6172408.6058062, 722895.305011305 6172408.22914592, 722898.369128318 6172398.30174875, 722903.615158808 6172385.73638388, 722903.80650771 6172385.27856805))",121,Sydhavnsgade,1017212000000,711,773,100,
tungvognsnet.121,"MULTILINESTRING ((727507.86273242 6172365.59625894, 727507.959402816 6172365.30558482, 727508.070999369 6172364.97365114, 727520.590976971 6172327.5864087, 727524.939568385 6172313.66151979, 727525.127516805 6172313.05998235, 727525.247468848 6172312.7102062, 727550.485654269 6172238.89000866, 727550.767026873 6172238.06622362, 727551.127317058 6172236.99489449, 727594.8143364581 6172107.11575548, 727595.123604509 6172106.19648143, 727595.4520180051 6172105.21956155, 727623.19609376 6172022.73821389, 727623.432036511 6172022.03658196, 727623.823833734 6172020.838822, 727627.012990603 6172011.08911636))",122,Amagerbrogade,1010108000000,3026,3400,100,
tungvognsnet.122,"MULTILINESTRING ((726111.958579492 6175040.54185288, 726112.299065843 6175022.47407837, 726112.259058014 6175022.11914511, 726103.666794831 6174945.93873715, 726101.602944376 6174928.06177035, 726101.585887346 6174927.91237326, 726097.3003603771 6174890.77876751, 726089.945689487 6174840.82638895, 726089.832798713 6174840.05885017, 726088.479194553 6174830.86618358, 726087.614373517 6174824.99296748, 726087.484714505 6174824.11205187, 726086.3111226431 6174816.14116275, 726085.137530528 6174808.1702737, 726085.087206188 6174807.8311432, 726084.956705125 6174806.94220775, 726082.086754967 6174787.28060698, 726073.736737776 6174715.84991714, 726073.8420561469 6174709.85958004, 726073.844426467 6174709.73957843, 726074.164610261 6174701.17744632, 726061.9481522541 6174587.49837924, 726061.93710752 6174587.39912112, 726060.764549934 6174577.48954148, 726059.715847348 6174568.62669167, 726059.6849428341 6174568.36797713, 726052.211148475 6174507.07068945, 726052.106955433 6174506.21728806, 726051.2664042 6174499.84612255, 726043.517441333 6174430.95334333, 726037.905694563 6174397.95323883, 726026.751332915 6174309.81247222, 726017.789112578 6174229.40711192, 726016.992225715 6174223.4219826, 726011.663867164 6174183.40263548, 726005.619273498 6174133.31410739, 726003.6670830221 6174114.94716244, 725992.514603168 6174020.42488757, 725991.4383459961 6174011.08962474, 725984.04498184 6173946.960987, 725977.9341013561 6173895.05859217, 725972.926868384 6173850.97774576, 725971.35151238 6173838.3803605, 725970.319946773 6173829.03662399, 725969.661577973 6173821.32171246, 725968.9711997439 6173815.2276234, 725968.896633232 6173808.7403324, 725969.0726833891 6173799.82580894, 725969.64193622 6173791.52709627, 725970.8149972381 6173783.44298993, 725973.462295986 6173772.55045244, 725975.239164885 6173764.68095219, 725978.037051763 6173756.42625203, 725982.9449933921 6173743.95690403, 725993.228647181 6173726.12130885, 726006.535344332 6173709.15614029, 726094.386349508 6173575.83664193, 726096.778238958 6173569.5083043, 726098.8880678971 6173561.04953899, 726099.092295159 6173559.08824427, 726101.007692203 6173539.17655376))",124,Amager Fælledvej,1010112000000,0,1550,100,
tungvognsnet.123,"MULTILINESTRING ((725406.036878343 6171251.83749059, 725405.7099277431 6171250.56344366, 725402.770791369 6171217.02151255, 725375.9231699121 6171061.3858845, 725375.575982999 6171059.06304342, 725361.5865834929 6170965.46761439, 725348.3981457821 6170901.7875707, 725340.273947527 6170859.30961983, 725338.478610727 6170838.78644247, 725307.239489598 6170676.15506836, 725297.03703654 6170613.87207608, 725289.3131679321 6170566.72011703, 725282.325860667 6170524.06473304, 725276.388124127 6170487.41729865, 725270.6957873361 6170451.87630388, 725266.493892511 6170428.98861829, 725261.038813889 6170399.27485115, 725257.192105568 6170378.32186344, 725256.9428854311 6170376.96436346, 725253.92532608 6170347.25300985, 725243.1143920469 6170301.56716165, 725199.747968529 6170040.75820362, 725199.364007027 6170038.39002335, 725197.516069341 6170026.99239744, 725185.074866828 6169950.25811514, 725173.631553748 6169890.76623928, 725161.5566563341 6169805.20401177, 725144.396041619 6169713.3593839, 725112.904481699 6169514.51033878, 725097.495211934 6169432.55670909, 725096.800274119 6169421.61252844, 725097.373019156 6169409.89634572, 725098.961115251 6169398.65563192, 725102.008594005 6169388.46844287, 725106.169519655 6169379.55567129, 725111.062169132 6169371.23550299))",125,Ørestads Boulevard,1018541000000,3930,5840,100,
tungvognsnet.124,"MULTILINESTRING ((725794.044212944 6174925.4755803, 725794.232314601 6174925.46999464, 725819.997588832 6174924.33071765, 725976.651136159 6174865.27018032, 725983.929909017 6174862.59482601, 725984.221145467 6174862.48753341, 725990.0770132911 6174860.33529365, 726002.68968385 6174855.64744873, 726079.91985282 6174826.9378204, 726087.063429026 6174824.26979705, 726087.484714505 6174824.11205187, 726105.8203497111 6174817.31535414, 726140.522403332 6174804.45236736, 726140.8317982679 6174804.33743006, 726159.272722921 6174797.47778265, 726183.647648353 6174788.41041094, 726184.3228737891 6174788.15964217, 726203.339037859 6174781.09726843, 726203.695789178 6174780.96525924, 726222.0968881489 6174774.14683826, 726245.543962838 6174765.458294, 726246.4721282839 6174765.11448182, 726265.229554586 6174758.13502886, 726325.2227221379 6174735.81057135, 726325.475681813 6174735.716528, 726343.982462968 6174728.86617336, 726353.784080327 6174725.23823829, 726357.829252428 6174723.7406863))",126,Amager Boulevard,1010104000000,700,1300,100,
tungvognsnet.125,"MULTILINESTRING ((722903.861906122 6172385.14602342, 722904.243108499 6172384.25085922, 722905.603288366 6172381.05679637, 722909.18598914 6172373.64361259, 722918.512629496 6172358.99996784, 722921.82533079 6172353.60824276, 722924.2563446 6172349.65267718, 722938.229402281 6172330.01277975, 722947.241787473 6172317.09860387, 722991.461580012 6172249.22380122, 723042.312295653 6172181.78800053, 723091.914030746 6172130.05517379))",127,Sjællandsbroen,1016406000000,0,318,100,"5,00"
tungvognsnet.126,"MULTILINESTRING ((723571.2999457681 6171862.34163476, 723555.890076234 6171865.67501671, 723544.0338597831 6171868.89532299, 723518.178548606 6171875.94588851, 723510.487934272 6171878.25603631, 723496.107751724 6171882.43791306, 723491.269533704 6171884.18077088))",128,Vejlands Allé,1018128000000,4021,4104,50,"5,00"
tungvognsnet.127,"MULTILINESTRING ((719462.204946096 6172948.34063858, 719461.0358518481 6172948.35764328, 719460.57554228 6172948.36456031, 719444.6715920931 6172947.14719252, 719396.534247778 6172943.46167914, 719375.850232327 6172941.78517266, 719352.885684517 6172939.92382165, 719351.968803326 6172939.84969656, 719330.040747607 6172938.07195294))",129,Folehaven,1011864000000,1252,1384,100,
tungvognsnet.128,"MULTILINESTRING ((719329.6861451161 6172938.04320473, 719329.680490819 6172938.04274633, 719247.2111253319 6172931.35682049, 719246.214344466 6172931.27611595, 719245.7059640561 6172931.23506624))",130,Holbækmotorvejen,1012970000000,6724,6809,100,
tungvognsnet.129,"MULTILINESTRING ((724103.189890792 6174834.38974909, 724097.783939206 6174828.41003087, 724095.3103792331 6174826.16030045, 724092.07099667 6174822.77199885, 724088.514572536 6174819.37943549, 724085.408092202 6174816.4039213, 724081.622281358 6174812.82375468, 724079.77539478 6174811.10961006, 723996.030976634 6174737.02580564, 723817.0774390281 6174579.49830462, 723799.098858806 6174568.03749833, 723784.150200327 6174558.05718233, 723778.457895196 6174554.13254774, 723776.3002114821 6174552.98941693, 723733.4456249151 6174543.57689872, 723680.626000068 6174532.82777822, 723679.841840605 6174532.66823273, 723648.051928994 6174526.30505896, 723631.898076071 6174523.08784693, 723630.3104033491 6174522.76316322))",131,Ingerslevsgade,1013272000000,370,951,,"5,00"
tungvognsnet.130,"MULTILINESTRING ((723630.3104033491 6174522.76316322, 723623.748765669 6174521.42128914, 723623.5425153071 6174521.37920032, 723590.846611914 6174514.6940148, 723583.129596958 6174512.98410685, 723568.58386303 6174509.3871059, 723532.5517503311 6174500.91161165, 723522.207370455 6174497.73612309, 723509.495392865 6174493.83460346, 723499.284224419 6174490.70176241, 723490.9203582731 6174488.1476222, 723490.624035997 6174488.05673589, 723468.362530336 6174481.25653245, 723438.708820587 6174472.14146968, 723412.490953079 6174464.16669383, 723411.7162956389 6174463.93130662, 723399.210487591 6174460.12689927, 723368.261121996 6174450.66512437, 723335.017282556 6174440.47276358, 723334.462421234 6174440.30274179, 723322.421564436 6174436.61156124, 723290.064373946 6174426.75884328, 723244.1479887171 6174412.69576869, 723244.129087421 6174412.6903934, 723219.5888311389 6174405.17493274, 723197.193443223 6174398.26605882, 723179.122352253 6174392.74510704, 723179.055727357 6174392.72478366, 723166.34541194 6174388.84131504, 723116.081978204 6174373.47992056, 723078.695806036 6174362.00829648, 723078.351760668 6174361.90246241, 723068.3355241619 6174358.82850426, 723030.38112846 6174347.30664631, 723020.3359136 6174344.23111663, 723020.269288745 6174344.21079328, 722970.038260082 6174328.83105012, 722930.286161931 6174316.65145217, 722919.928419557 6174313.44470351, 722919.6509992391 6174313.35919292, 722892.142356926 6174304.84375653, 722851.627563665 6174292.38099797, 722803.2975770971 6174277.54502118, 722771.82868711 6174267.59684685, 722771.2808863111 6174267.42396414, 722757.0689757441 6174261.12910162))",132,Ingerslevsgade,1013272000000,951,1863,100,"5,00"
tungvognsnet.131,"MULTILINESTRING ((719366.450240805 6175155.66329115, 719169.553834639 6175151.53659456, 719169.283838762 6175151.53126084, 718970.561484597 6175147.62954665, 718970.03149315 6175147.61907678, 718949.558752893 6175147.16762431, 718948.948782545 6175147.15457409, 718934.5422839511 6175146.83692921))",133,Roskildevej,1015968000000,425,857,100,"4,70"
